sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,intervener_NUM,intervener_GEN,verb_LEMMA
the man behind the prince admires the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,sg,m,4.5,False,False,admires
the man behind the prince admires the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,sg,m,4.5,False,False,admires
the man behind the prince admires the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,sg,m,4.5,False,False,admires
the man behind the prince admires the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,sg,m,4.5,False,False,admires
the man behind the actor sees the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,sg,m,4.5,False,False,sees
the man behind the actor sees the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,sg,m,4.5,False,False,sees
the man behind the actor sees the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,sg,m,4.5,False,False,sees
the man behind the actor sees the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,sg,m,4.5,False,False,sees
the man behind the actor sees the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,sg,m,4.5,False,False,sees
the man behind the actor sees the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,sg,m,4.5,False,False,sees
the man behind the actor sees the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,sg,m,4.5,False,False,sees
the man behind the actor sees the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,sg,m,4.5,False,False,sees
the man behind the actor admires the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,sg,m,4.5,False,False,admires
the man behind the actor admires the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,sg,m,4.5,False,False,admires
the man behind the actor admires the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,sg,m,4.5,False,False,admires
the man behind the actor admires the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,sg,m,4.5,False,False,admires
the man behind the actor admires the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,sg,m,4.5,False,False,admires
the man behind the actor admires the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,sg,m,4.5,False,False,admires
the man behind the actor admires the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,sg,m,4.5,False,False,admires
the man behind the actor admires the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,sg,m,4.5,False,False,admires
the man behind the women sees the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,f,5.0,True,True,sees
the man behind the women sees the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,f,5.0,True,True,sees
the man behind the women sees the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,5.0,True,True,sees
the man behind the women sees the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,5.0,True,True,sees
the man behind the women sees the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,f,5.0,True,True,sees
the man behind the women sees the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,f,5.0,True,True,sees
the man behind the women sees the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,5.0,True,True,sees
the man behind the women sees the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,5.0,True,True,sees
the man behind the women admires the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,f,5.0,True,True,admires
the man behind the women admires the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,f,5.0,True,True,admires
the man behind the women admires the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,5.0,True,True,admires
the man behind the women admires the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,5.0,True,True,admires
the man behind the women admires the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,f,5.0,True,True,admires
the man behind the women admires the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,f,5.0,True,True,admires
the man behind the women admires the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,5.0,True,True,admires
the man behind the women admires the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,5.0,True,True,admires
the man behind the princesses sees the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,f,4.5,True,True,sees
the man behind the princesses sees the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,f,4.5,True,True,sees
the man behind the princesses sees the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.5,True,True,sees
the man behind the princesses sees the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.5,True,True,sees
the man behind the princesses sees the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,f,4.5,True,True,sees
the man behind the princesses sees the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,f,4.5,True,True,sees
the man behind the princesses sees the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.5,True,True,sees
the man behind the princesses sees the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.5,True,True,sees
the man behind the princesses admires the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,f,4.5,True,True,admires
the man behind the princesses admires the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,f,4.5,True,True,admires
the man behind the princesses admires the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.5,True,True,admires
the man behind the princesses admires the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.5,True,True,admires
the man behind the princesses admires the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,f,4.5,True,True,admires
the man behind the princesses admires the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,f,4.5,True,True,admires
the man behind the princesses admires the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.5,True,True,admires
the man behind the princesses admires the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.5,True,True,admires
the man behind the actresses sees the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,f,4.0,True,True,sees
the man behind the actresses sees the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,f,4.0,True,True,sees
the man behind the actresses sees the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.0,True,True,sees
the man behind the actresses sees the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.0,True,True,sees
the man behind the actresses sees the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,f,4.0,True,True,sees
the man behind the actresses sees the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,f,4.0,True,True,sees
the man behind the actresses sees the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.0,True,True,sees
the man behind the actresses sees the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.0,True,True,sees
the man behind the actresses admires the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,f,4.0,True,True,admires
the man behind the actresses admires the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,f,4.0,True,True,admires
the man behind the actresses admires the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.0,True,True,admires
the man behind the actresses admires the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.0,True,True,admires
the man behind the actresses admires the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,f,4.0,True,True,admires
the man behind the actresses admires the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,f,4.0,True,True,admires
the man behind the actresses admires the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.0,True,True,admires
the man behind the actresses admires the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.0,True,True,admires
the man behind the princes sees the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,m,4.5,True,False,sees
the man behind the princes sees the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,m,4.5,True,False,sees
the man behind the princes sees the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,m,4.5,True,False,sees
the man behind the princes sees the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,m,4.5,True,False,sees
the man behind the princes sees the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,m,4.5,True,False,sees
the man behind the princes sees the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,m,4.5,True,False,sees
the man behind the princes sees the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,m,4.5,True,False,sees
the man behind the princes sees the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,m,4.5,True,False,sees
the man behind the princes admires the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,m,4.5,True,False,admires
the man behind the princes admires the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,m,4.5,True,False,admires
the man behind the princes admires the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,m,4.5,True,False,admires
the man behind the princes admires the actor.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,m,4.5,True,False,admires
the man behind the princes admires the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,m,4.5,True,False,admires
the man behind the princes admires the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,m,4.5,True,False,admires
the man behind the princes admires the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,m,4.5,True,False,admires
the man behind the princes admires the actors.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,m,4.5,True,False,admires
the man behind the actors sees the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,m,4.5,True,False,sees
the man behind the actors sees the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,m,4.5,True,False,sees
the man behind the actors sees the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,m,4.5,True,False,sees
the man behind the actors sees the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,m,4.5,True,False,sees
the man behind the actors sees the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,m,4.5,True,False,sees
the man behind the actors sees the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,m,4.5,True,False,sees
the man behind the actors sees the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,m,4.5,True,False,sees
the man behind the actors sees the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,m,4.5,True,False,sees
the man behind the actors admires the woman.,behind,center_embedding,sg,m,5.5,sg,f,5.0,pl,m,4.5,True,False,admires
the man behind the actors admires the princess.,behind,center_embedding,sg,m,5.5,sg,f,4.5,pl,m,4.5,True,False,admires
the man behind the actors admires the actress.,behind,center_embedding,sg,m,5.5,sg,f,4.0,pl,m,4.5,True,False,admires
the man behind the actors admires the prince.,behind,center_embedding,sg,m,5.5,sg,m,4.5,pl,m,4.5,True,False,admires
the man behind the actors admires the women.,behind,center_embedding,sg,m,5.5,pl,f,5.0,pl,m,4.5,True,False,admires
the man behind the actors admires the princesses.,behind,center_embedding,sg,m,5.5,pl,f,4.5,pl,m,4.5,True,False,admires
the man behind the actors admires the actresses.,behind,center_embedding,sg,m,5.5,pl,f,4.0,pl,m,4.5,True,False,admires
the man behind the actors admires the princes.,behind,center_embedding,sg,m,5.5,pl,m,4.5,pl,m,4.5,True,False,admires
the prince near the woman sees the princess.,near,center_embedding,sg,m,4.5,sg,f,4.5,sg,f,5.0,False,True,sees
the prince near the woman sees the actress.,near,center_embedding,sg,m,4.5,sg,f,4.0,sg,f,5.0,False,True,sees
the prince near the woman sees the man.,near,center_embedding,sg,m,4.5,sg,m,5.5,sg,f,5.0,False,True,sees
the prince near the woman sees the actor.,near,center_embedding,sg,m,4.5,sg,m,4.5,sg,f,5.0,False,True,sees
the prince near the woman sees the princesses.,near,center_embedding,sg,m,4.5,pl,f,4.5,sg,f,5.0,False,True,sees
the prince near the woman sees the actresses.,near,center_embedding,sg,m,4.5,pl,f,4.0,sg,f,5.0,False,True,sees
the prince near the woman sees the men.,near,center_embedding,sg,m,4.5,pl,m,5.5,sg,f,5.0,False,True,sees
the prince near the woman sees the actors.,near,center_embedding,sg,m,4.5,pl,m,4.5,sg,f,5.0,False,True,sees
the prince near the woman admires the princess.,near,center_embedding,sg,m,4.5,sg,f,4.5,sg,f,5.0,False,True,admires
the prince near the woman admires the actress.,near,center_embedding,sg,m,4.5,sg,f,4.0,sg,f,5.0,False,True,admires
the prince near the woman admires the man.,near,center_embedding,sg,m,4.5,sg,m,5.5,sg,f,5.0,False,True,admires
the prince near the woman admires the actor.,near,center_embedding,sg,m,4.5,sg,m,4.5,sg,f,5.0,False,True,admires
the prince near the woman admires the princesses.,near,center_embedding,sg,m,4.5,pl,f,4.5,sg,f,5.0,False,True,admires
the prince near the woman admires the actresses.,near,center_embedding,sg,m,4.5,pl,f,4.0,sg,f,5.0,False,True,admires
the prince near the woman admires the men.,near,center_embedding,sg,m,4.5,pl,m,5.5,sg,f,5.0,False,True,admires
the prince near the woman admires the actors.,near,center_embedding,sg,m,4.5,pl,m,4.5,sg,f,5.0,False,True,admires
the prince near the princess sees the woman.,near,center_embedding,sg,m,4.5,sg,f,5.0,sg,f,4.5,False,True,sees
the prince near the princess sees the actress.,near,center_embedding,sg,m,4.5,sg,f,4.0,sg,f,4.5,False,True,sees
the prince near the princess sees the man.,near,center_embedding,sg,m,4.5,sg,m,5.5,sg,f,4.5,False,True,sees
the prince near the princess sees the actor.,near,center_embedding,sg,m,4.5,sg,m,4.5,sg,f,4.5,False,True,sees
the prince near the princess sees the women.,near,center_embedding,sg,m,4.5,pl,f,5.0,sg,f,4.5,False,True,sees
the prince near the princess sees the actresses.,near,center_embedding,sg,m,4.5,pl,f,4.0,sg,f,4.5,False,True,sees
the prince near the princess sees the men.,near,center_embedding,sg,m,4.5,pl,m,5.5,sg,f,4.5,False,True,sees
the prince near the princess sees the actors.,near,center_embedding,sg,m,4.5,pl,m,4.5,sg,f,4.5,False,True,sees
the prince near the princess admires the woman.,near,center_embedding,sg,m,4.5,sg,f,5.0,sg,f,4.5,False,True,admires
the prince near the princess admires the actress.,near,center_embedding,sg,m,4.5,sg,f,4.0,sg,f,4.5,False,True,admires
the prince near the princess admires the man.,near,center_embedding,sg,m,4.5,sg,m,5.5,sg,f,4.5,False,True,admires
the prince near the princess admires the actor.,near,center_embedding,sg,m,4.5,sg,m,4.5,sg,f,4.5,False,True,admires
the prince near the princess admires the women.,near,center_embedding,sg,m,4.5,pl,f,5.0,sg,f,4.5,False,True,admires
the prince near the princess admires the actresses.,near,center_embedding,sg,m,4.5,pl,f,4.0,sg,f,4.5,False,True,admires
the prince near the princess admires the men.,near,center_embedding,sg,m,4.5,pl,m,5.5,sg,f,4.5,False,True,admires
the prince near the princess admires the actors.,near,center_embedding,sg,m,4.5,pl,m,4.5,sg,f,4.5,False,True,admires
the prince near the actress sees the woman.,near,center_embedding,sg,m,4.5,sg,f,5.0,sg,f,4.0,False,True,sees
the prince near the actress sees the princess.,near,center_embedding,sg,m,4.5,sg,f,4.5,sg,f,4.0,False,True,sees
the prince near the actress sees the man.,near,center_embedding,sg,m,4.5,sg,m,5.5,sg,f,4.0,False,True,sees
the prince near the actress sees the actor.,near,center_embedding,sg,m,4.5,sg,m,4.5,sg,f,4.0,False,True,sees
the prince near the actress sees the women.,near,center_embedding,sg,m,4.5,pl,f,5.0,sg,f,4.0,False,True,sees
the prince near the actress sees the princesses.,near,center_embedding,sg,m,4.5,pl,f,4.5,sg,f,4.0,False,True,sees
the prince near the actress sees the men.,near,center_embedding,sg,m,4.5,pl,m,5.5,sg,f,4.0,False,True,sees
the prince near the actress sees the actors.,near,center_embedding,sg,m,4.5,pl,m,4.5,sg,f,4.0,False,True,sees
the prince near the actress admires the woman.,near,center_embedding,sg,m,4.5,sg,f,5.0,sg,f,4.0,False,True,admires
the prince near the actress admires the princess.,near,center_embedding,sg,m,4.5,sg,f,4.5,sg,f,4.0,False,True,admires
the prince near the actress admires the man.,near,center_embedding,sg,m,4.5,sg,m,5.5,sg,f,4.0,False,True,admires
the prince near the actress admires the actor.,near,center_embedding,sg,m,4.5,sg,m,4.5,sg,f,4.0,False,True,admires
the prince near the actress admires the women.,near,center_embedding,sg,m,4.5,pl,f,5.0,sg,f,4.0,False,True,admires
the prince near the actress admires the princesses.,near,center_embedding,sg,m,4.5,pl,f,4.5,sg,f,4.0,False,True,admires
the prince near the actress admires the men.,near,center_embedding,sg,m,4.5,pl,m,5.5,sg,f,4.0,False,True,admires
the prince near the actress admires the actors.,near,center_embedding,sg,m,4.5,pl,m,4.5,sg,f,4.0,False,True,admires
the prince near the man sees the woman.,near,center_embedding,sg,m,4.5,sg,f,5.0,sg,m,5.5,False,False,sees
the prince near the man sees the princess.,near,center_embedding,sg,m,4.5,sg,f,4.5,sg,m,5.5,False,False,sees
the prince near the man sees the actress.,near,center_embedding,sg,m,4.5,sg,f,4.0,sg,m,5.5,False,False,sees
the prince near the man sees the actor.,near,center_embedding,sg,m,4.5,sg,m,4.5,sg,m,5.5,False,False,sees
