sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,intervener_NUM,intervener_GEN,verb_ZIPF
the actress who the actor sees admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,2.5
the actress who the actor sees admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,2.5
the actress who the actor sees admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,2.5
the actress who the actor sees admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,2.5
the actress who the actor sees admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,2.5
the actress who the actor admires sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,sg,m,4.5,False,True,4.5
the actress who the actor admires sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,sg,m,4.5,False,True,4.5
the actress who the actor admires sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,sg,m,4.5,False,True,4.5
the actress who the actor admires sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,sg,m,4.5,False,True,4.5
the actress who the actor admires sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,sg,m,4.5,False,True,4.5
the actress who the actor admires sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,sg,m,4.5,False,True,4.5
the actress who the actor admires sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,sg,m,4.5,False,True,4.5
the actress who the actor admires sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,sg,m,4.5,False,True,4.5
the actress who the women see admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,f,5.0,True,False,2.5
the actress who the women see admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,5.0,True,False,2.5
the actress who the women see admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,2.5
the actress who the women see admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,2.5
the actress who the women see admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,f,5.0,True,False,2.5
the actress who the women see admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,5.0,True,False,2.5
the actress who the women see admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,2.5
the actress who the women see admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,2.5
the actress who the women admire sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,f,5.0,True,False,4.5
the actress who the women admire sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,5.0,True,False,4.5
the actress who the women admire sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,4.5
the actress who the women admire sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,5.0,True,False,4.5
the actress who the women admire sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,f,5.0,True,False,4.5
the actress who the women admire sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,5.0,True,False,4.5
the actress who the women admire sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,4.5
the actress who the women admire sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,5.0,True,False,4.5
the actress who the princesses see admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,f,4.5,True,False,2.5
the actress who the princesses see admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,4.5,True,False,2.5
the actress who the princesses see admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,2.5
the actress who the princesses see admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,2.5
the actress who the princesses see admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,f,4.5,True,False,2.5
the actress who the princesses see admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,4.5,True,False,2.5
the actress who the princesses see admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,2.5
the actress who the princesses see admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,2.5
the actress who the princesses admire sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,f,4.5,True,False,4.5
the actress who the princesses admire sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,f,4.5,True,False,4.5
the actress who the princesses admire sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,4.5
the actress who the princesses admire sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,f,4.5,True,False,4.5
the actress who the princesses admire sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,f,4.5,True,False,4.5
the actress who the princesses admire sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,f,4.5,True,False,4.5
the actress who the princesses admire sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,4.5
the actress who the princesses admire sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,f,4.5,True,False,4.5
the actress who the men see admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,5.5,True,True,2.5
the actress who the men see admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,5.5,True,True,2.5
the actress who the men see admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,2.5
the actress who the men see admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,2.5
the actress who the men see admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,5.5,True,True,2.5
the actress who the men see admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,5.5,True,True,2.5
the actress who the men see admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,2.5
the actress who the men see admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,2.5
the actress who the men admire sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,5.5,True,True,4.5
the actress who the men admire sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,5.5,True,True,4.5
the actress who the men admire sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,4.5
the actress who the men admire sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,5.5,True,True,4.5
the actress who the men admire sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,5.5,True,True,4.5
the actress who the men admire sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,5.5,True,True,4.5
the actress who the men admire sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,4.5
the actress who the men admire sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,5.5,True,True,4.5
the actress who the princes see admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,2.5
the actress who the princes see admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,2.5
the actress who the princes see admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,2.5
the actress who the princes see admires the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,2.5
the actress who the princes see admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,2.5
the actress who the princes see admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,2.5
the actress who the princes see admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,2.5
the actress who the princes see admires the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,2.5
the actress who the princes admire sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,4.5
the actress who the princes admire sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,4.5
the actress who the princes admire sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,4.5
the actress who the princes admire sees the actor.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,4.5
the actress who the princes admire sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,4.5
the actress who the princes admire sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,4.5
the actress who the princes admire sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,4.5
the actress who the princes admire sees the actors.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,4.5
the actress who the actors see admires the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,2.5
the actress who the actors see admires the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,2.5
the actress who the actors see admires the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,2.5
the actress who the actors see admires the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,2.5
the actress who the actors see admires the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,2.5
the actress who the actors see admires the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,2.5
the actress who the actors see admires the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,2.5
the actress who the actors see admires the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,2.5
the actress who the actors admire sees the woman.,objwho,center_embedding,sg,f,4.0,sg,f,5.0,pl,m,4.5,True,True,4.5
the actress who the actors admire sees the princess.,objwho,center_embedding,sg,f,4.0,sg,f,4.5,pl,m,4.5,True,True,4.5
the actress who the actors admire sees the man.,objwho,center_embedding,sg,f,4.0,sg,m,5.5,pl,m,4.5,True,True,4.5
the actress who the actors admire sees the prince.,objwho,center_embedding,sg,f,4.0,sg,m,4.5,pl,m,4.5,True,True,4.5
the actress who the actors admire sees the women.,objwho,center_embedding,sg,f,4.0,pl,f,5.0,pl,m,4.5,True,True,4.5
the actress who the actors admire sees the princesses.,objwho,center_embedding,sg,f,4.0,pl,f,4.5,pl,m,4.5,True,True,4.5
the actress who the actors admire sees the men.,objwho,center_embedding,sg,f,4.0,pl,m,5.5,pl,m,4.5,True,True,4.5
the actress who the actors admire sees the princes.,objwho,center_embedding,sg,f,4.0,pl,m,4.5,pl,m,4.5,True,True,4.5
the man who sees the woman admires the princess.,subjwho,center_embedding,sg,m,5.5,sg,f,4.5,sg,f,5.0,False,True,2.5
the man who sees the woman admires the actress.,subjwho,center_embedding,sg,m,5.5,sg,f,4.0,sg,f,5.0,False,True,2.5
the man who sees the woman admires the prince.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,f,5.0,False,True,2.5
the man who sees the woman admires the actor.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,f,5.0,False,True,2.5
the man who sees the woman admires the princesses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.5,sg,f,5.0,False,True,2.5
the man who sees the woman admires the actresses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.0,sg,f,5.0,False,True,2.5
the man who sees the woman admires the princes.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,f,5.0,False,True,2.5
the man who sees the woman admires the actors.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,f,5.0,False,True,2.5
the man who sees the princess admires the woman.,subjwho,center_embedding,sg,m,5.5,sg,f,5.0,sg,f,4.5,False,True,2.5
the man who sees the princess admires the actress.,subjwho,center_embedding,sg,m,5.5,sg,f,4.0,sg,f,4.5,False,True,2.5
the man who sees the princess admires the prince.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,f,4.5,False,True,2.5
the man who sees the princess admires the actor.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,f,4.5,False,True,2.5
the man who sees the princess admires the women.,subjwho,center_embedding,sg,m,5.5,pl,f,5.0,sg,f,4.5,False,True,2.5
the man who sees the princess admires the actresses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.0,sg,f,4.5,False,True,2.5
the man who sees the princess admires the princes.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,f,4.5,False,True,2.5
the man who sees the princess admires the actors.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,f,4.5,False,True,2.5
the man who sees the actress admires the woman.,subjwho,center_embedding,sg,m,5.5,sg,f,5.0,sg,f,4.0,False,True,2.5
the man who sees the actress admires the princess.,subjwho,center_embedding,sg,m,5.5,sg,f,4.5,sg,f,4.0,False,True,2.5
the man who sees the actress admires the prince.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,f,4.0,False,True,2.5
the man who sees the actress admires the actor.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,f,4.0,False,True,2.5
the man who sees the actress admires the women.,subjwho,center_embedding,sg,m,5.5,pl,f,5.0,sg,f,4.0,False,True,2.5
the man who sees the actress admires the princesses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.5,sg,f,4.0,False,True,2.5
the man who sees the actress admires the princes.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,f,4.0,False,True,2.5
the man who sees the actress admires the actors.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,f,4.0,False,True,2.5
the man who sees the prince admires the woman.,subjwho,center_embedding,sg,m,5.5,sg,f,5.0,sg,m,4.5,False,False,2.5
the man who sees the prince admires the princess.,subjwho,center_embedding,sg,m,5.5,sg,f,4.5,sg,m,4.5,False,False,2.5
the man who sees the prince admires the actress.,subjwho,center_embedding,sg,m,5.5,sg,f,4.0,sg,m,4.5,False,False,2.5
the man who sees the prince admires the actor.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,m,4.5,False,False,2.5
the man who sees the prince admires the women.,subjwho,center_embedding,sg,m,5.5,pl,f,5.0,sg,m,4.5,False,False,2.5
the man who sees the prince admires the princesses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.5,sg,m,4.5,False,False,2.5
the man who sees the prince admires the actresses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.0,sg,m,4.5,False,False,2.5
the man who sees the prince admires the actors.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,m,4.5,False,False,2.5
the man who sees the actor admires the woman.,subjwho,center_embedding,sg,m,5.5,sg,f,5.0,sg,m,4.5,False,False,2.5
the man who sees the actor admires the princess.,subjwho,center_embedding,sg,m,5.5,sg,f,4.5,sg,m,4.5,False,False,2.5
the man who sees the actor admires the actress.,subjwho,center_embedding,sg,m,5.5,sg,f,4.0,sg,m,4.5,False,False,2.5
the man who sees the actor admires the prince.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,sg,m,4.5,False,False,2.5
the man who sees the actor admires the women.,subjwho,center_embedding,sg,m,5.5,pl,f,5.0,sg,m,4.5,False,False,2.5
the man who sees the actor admires the princesses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.5,sg,m,4.5,False,False,2.5
the man who sees the actor admires the actresses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.0,sg,m,4.5,False,False,2.5
the man who sees the actor admires the princes.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,sg,m,4.5,False,False,2.5
the man who sees the women admires the princess.,subjwho,center_embedding,sg,m,5.5,sg,f,4.5,pl,f,5.0,True,True,2.5
the man who sees the women admires the actress.,subjwho,center_embedding,sg,m,5.5,sg,f,4.0,pl,f,5.0,True,True,2.5
the man who sees the women admires the prince.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,5.0,True,True,2.5
the man who sees the women admires the actor.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,5.0,True,True,2.5
the man who sees the women admires the princesses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.5,pl,f,5.0,True,True,2.5
the man who sees the women admires the actresses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.0,pl,f,5.0,True,True,2.5
the man who sees the women admires the princes.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,5.0,True,True,2.5
the man who sees the women admires the actors.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,5.0,True,True,2.5
the man who sees the princesses admires the woman.,subjwho,center_embedding,sg,m,5.5,sg,f,5.0,pl,f,4.5,True,True,2.5
the man who sees the princesses admires the actress.,subjwho,center_embedding,sg,m,5.5,sg,f,4.0,pl,f,4.5,True,True,2.5
the man who sees the princesses admires the prince.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.5,True,True,2.5
the man who sees the princesses admires the actor.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.5,True,True,2.5
the man who sees the princesses admires the women.,subjwho,center_embedding,sg,m,5.5,pl,f,5.0,pl,f,4.5,True,True,2.5
the man who sees the princesses admires the actresses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.0,pl,f,4.5,True,True,2.5
the man who sees the princesses admires the princes.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.5,True,True,2.5
the man who sees the princesses admires the actors.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.5,True,True,2.5
the man who sees the actresses admires the woman.,subjwho,center_embedding,sg,m,5.5,sg,f,5.0,pl,f,4.0,True,True,2.5
the man who sees the actresses admires the princess.,subjwho,center_embedding,sg,m,5.5,sg,f,4.5,pl,f,4.0,True,True,2.5
the man who sees the actresses admires the prince.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.0,True,True,2.5
the man who sees the actresses admires the actor.,subjwho,center_embedding,sg,m,5.5,sg,m,4.5,pl,f,4.0,True,True,2.5
the man who sees the actresses admires the women.,subjwho,center_embedding,sg,m,5.5,pl,f,5.0,pl,f,4.0,True,True,2.5
the man who sees the actresses admires the princesses.,subjwho,center_embedding,sg,m,5.5,pl,f,4.5,pl,f,4.0,True,True,2.5
the man who sees the actresses admires the princes.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.0,True,True,2.5
the man who sees the actresses admires the actors.,subjwho,center_embedding,sg,m,5.5,pl,m,4.5,pl,f,4.0,True,True,2.5
