sentence,sentence_GROUP,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
we see his man.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
we see his women.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
we see his men.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
we see his book.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
we see his books.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
we see its woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
we see its man.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
we see its women.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,3.0,1.0,,,,,6.0,5,
we see its men.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
we see its book.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,3.0,,,,,6.0,5,
we see its books.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
we see their woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
we see their man.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
we see their women.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
we see their men.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
we see their book.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,3.0,,,,,6.0,5,
we see their books.,possessive_obj,PRO,1.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
we saw my woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw my man.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw my women.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
we saw my men.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
we saw my book.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,5.0,5,
we saw my books.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
we saw our woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
we saw our man.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
we saw our women.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
we saw our men.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
we saw our book.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,3.0,,,,,5.0,5,
we saw our books.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw your woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw your man.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw your women.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
we saw your men.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
we saw your book.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,5.0,5,
we saw your books.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw her woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
we saw her man.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw her women.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
we saw her men.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
we saw her book.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,5.0,5,
we saw her books.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
we saw his woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw his man.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
we saw his women.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
we saw his men.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
we saw his book.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,5.0,5,
we saw his books.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
we saw its woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
we saw its man.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw its women.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,3.0,1.0,,,,,5.0,5,
we saw its men.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
we saw its book.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,3.0,,,,,5.0,5,
we saw its books.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw their woman.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw their man.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
we saw their women.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
we saw their men.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
we saw their book.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,3.0,,,,,5.0,5,
we saw their books.,possessive_obj,PRO,1.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
they see my woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see my man.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see my women.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,0.0,,,,,6.0,5,
they see my men.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,0.0,,,,,6.0,5,
they see my book.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
they see my books.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
they see our woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
they see our man.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
they see our women.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,0.0,,,,,6.0,5,
they see our men.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,0.0,,,,,6.0,5,
they see our book.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,2.0,,,,,6.0,5,
they see our books.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see your woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see your man.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see your women.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,0.0,,,,,6.0,5,
they see your men.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,0.0,,,,,6.0,5,
they see your book.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
they see your books.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see her woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
they see her man.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see her women.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,0.0,,,,,6.0,5,
they see her men.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,0.0,,,,,6.0,5,
they see her book.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
they see her books.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
they see his woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see his man.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
they see his women.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,0.0,,,,,6.0,5,
they see his men.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,0.0,,,,,6.0,5,
they see his book.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
they see his books.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
they see its woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,1.0,,,,,6.0,5,
they see its man.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see its women.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,3.0,0.0,,,,,6.0,5,
they see its men.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,2.0,0.0,,,,,6.0,5,
they see its book.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,2.0,,,,,6.0,5,
they see its books.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see their woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see their man.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,1.0,,,,,6.0,5,
they see their women.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,0.0,,,,,6.0,5,
they see their men.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,0.0,,,,,6.0,5,
they see their book.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,1.0,2.0,,,,,6.0,5,
they see their books.,possessive_obj,PRO,3.0,pl,,True,Trans,,pl,True,False,False,False,False,False,,0.0,1.0,,,,,6.0,5,
they saw my woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw my man.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw my women.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,0.0,,,,,5.0,5,
they saw my men.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,0.0,,,,,5.0,5,
they saw my book.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
they saw my books.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
they saw our woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
they saw our man.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
they saw our women.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
they saw our men.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
they saw our book.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,2.0,,,,,5.0,5,
they saw our books.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw your woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw your man.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw your women.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
they saw your men.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
they saw your book.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
they saw your books.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw her woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
they saw her man.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw her women.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
they saw her men.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,0.0,,,,,5.0,5,
they saw her book.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
they saw her books.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
they saw his woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw his man.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
they saw his women.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,0.0,,,,,5.0,5,
they saw his men.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,0.0,,,,,5.0,5,
they saw his book.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
they saw his books.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
they saw its woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,1.0,,,,,5.0,5,
they saw its man.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw its women.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,3.0,0.0,,,,,5.0,5,
they saw its men.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,2.0,0.0,,,,,5.0,5,
they saw its book.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,2.0,,,,,5.0,5,
they saw its books.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw their woman.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw their man.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,1.0,,,,,5.0,5,
they saw their women.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,0.0,,,,,5.0,5,
they saw their men.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,0.0,,,,,5.0,5,
they saw their book.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,1.0,2.0,,,,,5.0,5,
they saw their books.,possessive_obj,PRO,3.0,pl,,True,Trans,,,True,False,False,False,False,False,,0.0,1.0,,,,,5.0,5,
my woman sees Mary.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,4.0,5,
my woman sees John.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
my woman sees the man.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,6,
my woman sees the men.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,6,
my woman sees the book.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,6,
my woman sees the books.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,6,
my woman sees every man.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,6,
my woman sees all men.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,6,
my woman sees me.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
my woman sees you.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
my woman sees him.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
my woman sees her.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,4.0,5,
my woman sees it.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
my woman sees us.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,4.0,5,
my woman sees them.,possessive_subj,N,3.0,sg,f,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,4.0,5,
my woman saw Mary.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
my woman saw John.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my woman saw the man.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
my woman saw the men.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
my woman saw the book.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
my woman saw the books.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
my woman saw every man.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
my woman saw all men.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
my woman saw me.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my woman saw you.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my woman saw him.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my woman saw her.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
my woman saw it.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my woman saw us.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
my woman saw them.,possessive_subj,N,3.0,sg,f,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man sees Mary.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man sees John.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
my man sees the woman.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
my man sees the women.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
my man sees the book.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
my man sees the books.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
my man sees every woman.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,6,
my man sees all women.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,6,
my man sees me.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man sees you.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man sees him.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
my man sees her.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man sees it.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man sees us.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,2.0,,,,,5.0,5,
my man sees them.,possessive_subj,N,3.0,sg,m,True,Trans,3.0,sg,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man saw Mary.,possessive_subj,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,1.0,,1.0,,,,,5.0,5,
my man saw John.,possessive_subj,N,3.0,sg,m,True,Trans,,,True,False,False,False,False,False,1.0,,0.0,,,,,5.0,5,
